Date started,Date finished,Recorder (initials),sample code,site,Transect,Quadrat,Square #,Species,Count,notes,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C2,Prokelisia sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C3,Cicadellidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C3,Delphacodes,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C3,Chloropidae,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C3,Pardosa sp,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Chloropidae,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Delphacodes,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Megamealus sp.,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Trombid mite,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Clubonia sp,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C4,Cicadellidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C5,Lasius,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C5,Lenaphid spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C5,Pardosa sp.,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,C5,Chloropidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D1,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D1,callitula sp,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D1,Red spot spider,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D2,Red spot spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D2,Delphacodes,6,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D2,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D3,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D3,callitula sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D3,Amphipoda,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D3,Cicadellidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D3,Prokelisia sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D4,Venzilla parvus,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D4,Pardosa sp,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D4,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D4,Lasius,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D5,Delphacodes,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D5,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D5,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D5,Lasius,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D6,Red spot spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D6,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D6,Cicadellidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D6,Chloropidae,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,D6,another moth,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E1,Conocephalus spartinae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E1,Red spot spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E1,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E1,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E2,Ischnodemus badius,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E2,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E2,Mycetophilidae ,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E3,Salticidae,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E3,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E4,Red spot spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E4,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E4,Pardosa sp,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E5,Red spot spider,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E5,Chloropidae,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E5,Pardosa sp,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E6,Red spot spider,2,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E6,Chloropidae,3,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E6,Pardosa sp,1,,,,
10/20/16,10/20/16,MD,NT11Q5,N,11,5,E6,Trombid mite,3,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A1,Chaetopsis sp.,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A2,Mycetophilidae ,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A2,Littorina littorea,21,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A3,Delphacodes,2,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A5,Delphacodes,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,A5,Cecidomyidae,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,B5,Pentatomidae,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,B5,Chaetopsis sp.,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,B4,callitula sp,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,B1,Chaetopsis sp.,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,C3,Chaetopsis sp.,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,C5,Chloropidae,1,,,,
10/20/16,10/20/16,MD,MT12Q1,M,12,1,C5,Tipula sp.,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,D6,Amphipoda,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,D6,Linyphidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,D6,Cicadellidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,D6,Trombid mite,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,D6,Venzilla parvus,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Lasius,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,callitula sp,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Clubonia sp,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Conocephalus spartinae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Cicadellidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Delphacodes,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E1,Linyphidae,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E3,Pardosa sp.,4,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E3,Linyphidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E3,Orobatid mite,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E3,Delphacodes,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E3,Trombid mite,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Linyphidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Pardosa sp.,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Delphacodes,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Dohrniphora sp,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Orobatid mite,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E5,Chaetopsis sp.,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Amphipoda,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Linyphidae,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Pardosa sp.,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Delphacodes,3,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Dohrniphora sp,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,E6,Orobatid mite,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Melampus bidentata,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Cicadellidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Linyphidae,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Delphacodes,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Pardosa sp.,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F1,Dohrniphora sp,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F3,Orobatid mite,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F3,Pardosa sp.,2,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F3,Venzilla parvus,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F3,Dohrniphora sp,1,,,,
10/12/16,10/13/16,MH,NT12Q5,N,12,5,F3,Trombid mite,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Venzilla parvus,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Dohrniphora sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,callitula sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Prokelisia sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Delphacodes,3,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Pardosa sp.,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Black ant (Formicidae),1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,A3,Orobatid mite,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,B6,Prokelisia sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,B6,Pardosa sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,B6,Delphacodes,6,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,B6,Chloropidae,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,B6,Hyposinga variabilis,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Prokelisia sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Amphipoda,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Trombid mite,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Pardosa sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Delphacodes,5,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C1,Red spot spider,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C2,Chloropidae,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C2,Cicadellidae,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C2,Trombid mite,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,C2,Pardosa sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,D1,Dohrniphora sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,E3,Amphipoda,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F1,Orobatid mite,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Chaetopsis sp.,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Paraclius sp.,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Delphacodes,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Delphacodes,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F5,Delphacodes,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F6,Orobatid mite,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F1,Ischnodemus badius,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F2,Chaetopsis sp.,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F2,Prokelisia sp,4,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F2,Linyphidae,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F2,Clubonia sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F2,Hidrophilidae larva,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Amphipoda,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Linyphidae,4,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Paraclius sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Clubonia sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F3,Ischnodemus badius,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Littorina littorea,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Chloropidae,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Linyphidae,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Paraclius sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F4,Clubonia sp,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F5,Linyphidae,2,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F5,Clubonia sp,1,,,,
9/23/16,9/23/16,AI,NT1Q3,N,1,3,F5,Chloropidae,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E6,Amphipoda,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E6,Erythrid mite,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E6,Clubonia sp,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Chloropidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Orobatid mite,9,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Pentatomidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Hogna sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Clubonia sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Thripidae sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F1,Anurida maritima,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F3,Erythrid mite,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F3,Delphacodes,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F3,unknown coleopterid,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F4,callitula sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F4,Venzilla parvus,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F4,Intercella sp.,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F4,Pardosa sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F4,Orobatid mite,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F6,Cecidomyidae,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F6,Dohrniphora sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F6,Chloropidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F6,Intercella sp.,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,F6,Orobatid mite,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E4,Amphipoda,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E4,Dohrniphora sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E4,Unknown crab,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E4,Prokelisia sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,E4,Clubonia sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Cicadellidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Chloropidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Prokelisia sp,10,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Pentatomidae,11,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Pardosa sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Linyphidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,callitula sp,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Clubonia sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Delphacodes,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Venzilla parvus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Orobatid mite,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Megamealus sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C1,Hidrophilidae larva,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Megamealus sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Linyphidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Chloropidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Orobatid mite,12,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Pentatomidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Prokelisia sp,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Cicadellidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Venzilla parvus,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Delphacodes,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,unknown 63,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Clubonia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Pardosa sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,UNK fly,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C2,Anurida maritima,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Chloropidae,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Venzilla parvus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Prokelisia sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Pardosa sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Orobatid mite,13,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Pentatomidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,callitula sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Delphacodes,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C3,Anurida maritima,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,callitula sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Pentatomidae,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Chloropidae,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Venzilla parvus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Pardosa sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Prokelisia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Orobatid mite,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Pentatomidae,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,unknown 62,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Chloropidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Hogna sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Delphacodes,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C4,Clubonia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Chloropidae,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Pardosa sp,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,callitula sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,UKN mosquito ,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Salticidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Orobatid mite,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Pentatomidae,9,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Prokelisia sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Clubonia sp,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Anurida maritima,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Delphacodes,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C5,Megamealus sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Anurida maritima,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,callitula sp,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Clubonia sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Chloropidae,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Pardosa sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Tytthus sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Thripidae sp.,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Prokelisia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Grammonota trivitatta,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Pentatomidae,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Orobatid mite,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,C6,Hidrophilidae larva,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Linyphidae,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Chloropidae,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Orobatid mite,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Pentatomidae,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Cecidomyidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Clubonia sp,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Delphacodes,5,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Prokelisia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D1,Pardosa sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Cicadellidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Haplogonatopus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Megamealus sp.,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Prokelisia sp,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Pentatomidae,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Orobatid mite,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Venzilla parvus,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Linyphidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Pardosa sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Anurida maritima,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,UNK fly,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Iridescent fly,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D2,Clubonia sp,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Oniscidea Venzillus parvus,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Chloropidae,3,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Clubonia sp,6,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Pardosa sp,2,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,unknown 63,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Venzilla parvus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Prokelisia sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D3,Orobatid mite,4,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D4,Chloropidae,7,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D4,Linyphidae,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D4,Venzilla parvus,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D4,Hogna sp,1,,,,
10/20/16,10/20/16,MH,NT7Q5,N,7,5,D4,Pardosa sp,2,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,A1,Chloropidae,2,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,A2,Chloropidae,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,A4,Paraclius sp.,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,A4,Chloropidae,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,B6,Chaetopsis sp.,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,B6,Chloropidae,2,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,B3,Hydrophilidae larvae,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,B2,Chloropidae,2,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,C1,Chloropidae,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,C1,Cousin Tyythus,1,,,,
10/21/16,10/21/16,MH,MT4Q3,M,4,3,C3,Winged cousin tythus,1,,,,
